"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
16,691406,"Caminero, Junior",1074,1.5,0.188,0.125,0.188,0.313,0.214,0.515,0.412,3,16,90.8,19.3,2336,90.9,91.4,0,16,0,0.5,6.47,101,150,119,147,303,325,284,"0.489","-0.489","77.2","8.2",16,16,1,2,0,0,0,0,0,0,2.2825,0.49437,0.355,-0.0225,"96.2",209,43.75,18.75,18.75,5.83,-0.54,-0.34,2.69,0.188,3,"-3.05625",0.412,0.811,"3.05625",-0.224,-0.22399999999999998,-0.498,-0.301,0,"38.8",8.70467322618861,-7.174491948791492,25.813359261068726,0.75,33.297508959053545,35.94066064972932
16,645277,"Albies, Ozzie",1091,1.5,0.25,0.063,0.25,0.313,0.246,0.244,0.252,4,16,88.9,24.1,2302,89,89.56,0,16,0,0.5999999999999943,6.69,118,149,116,151,288,321,292,"0.564","-0.564","68.0","7.1",16,16,3,1,0,0,0,0,0,0,2.6425,0.28312,0.11688,-0.11688,"92.0",186,31.25,0,0,5.78,-1.42,-0.14,2.19,0.25,0,"-3.525",0.252,0.314,"3.525",-0.002,-0.0020000000000000018,-0.001,0.002,0,"31.8",10.287806566568475,-1.8539383067913642,34.33067053458249,0.75,32.49156254555985,34.452366223746466
16,669394,"Burger, Jake",821,1.9,0.25,0.063,0.25,0.313,0.246,0.332,0.318,4,16,85.9,8.9,2272,90.1,90.52,0,16,0,0.4000000000000057,6.5,101,149,122,143,306,324,296,"0.527","-0.527","72.1","7.2",16,16,3,1,0,0,0,0,0,0,2.5775,0.24438,0.39625,0.49375,"93.6",132,37.5,0,0,5.73,-0.9,-0.19,2.43,0.25,0,"-3.29375",0.318,0.463,"3.29375",-0.068,-0.068,-0.15,-0.086,0,"41.1",4.667938940804328,-0.4137452397751398,26.4699874301618,0.625,37.29986577700202,28.787798911827753
16,681393,"Norby, Connor",672,2.4,0.188,0,0.188,0.188,0.167,0.354,0.376,3,16,83.5,11.2,2251,89.1,89.09,0,16,0,0,6.32,103,151,121,147,304,321,289,"1.111","-1.111","68.4","6.9",16,16,3,0,0,0,0,0,0,0,2.44938,0.4475,0.19438,-0.23187,"90.5",142,12.5,0,0,5.95,-0.13,0.18,2.39,0.188,0,"-6.94375",0.376,0.435,"6.94375",-0.188,-0.188,-0.247,-0.187,0,"40.1",20.402053506770553,6.944260550773761,41.46484358697517,0.2857142857142857,36.38123456655984,32.066683393968695
16,671732,"Butler, Lawrence",1239,1.3,0.625,0.375,0.625,1,0.697,0.504,0.452,10,16,94.5,4.4,2022,88.8,88.83,0,16,0,0,6.36,121,145,120,151,296,327,307,"-4.068","4.068","76.0","7.1",16,16,4,6,0,0,0,0,0,0,2.28625,0.64313,0.74,-0.6125,"98.7",166,56.25,12.5,12.5,5.68,-2.04,-0.25,2.49,0.625,2,"25.425",0.452,0.726,"-25.425",0.173,0.173,0.274,0.193,0,"32.3",5.909055957488967,4.2915370401327975,28.4283478426065,0.6666666666666666,42.932781676468124,28.355396502089697
16,672580,"Garcia, Maikel",1078,1.5,0.188,0.063,0.188,0.25,0.19,0.311,0.295,3,16,89.5,4.8,2216,91.9,92.69,0,16,0,0.7999999999999972,6.74,107,148,118,146,305,320,291,"1.442","-1.442","67.8","6.8",16,16,2,1,0,0,0,0,0,0,2.06813,0.64625,0.75813,0.63813,"95.8",141,50,6.25,6.25,6.02,-1.3,0.07,2.58,0.188,1,"-9.0125",0.295,0.43,"9.0125",-0.107,-0.10699999999999998,-0.18,-0.121,0,"44.2",-1.8298220676933763,4.651689591010869,27.980786753990948,0.25,35.24554341999561,30.66899088799884
16,663993,"Lowe, Nathaniel",1229,1.3,0.188,0,0.188,0.188,0.167,0.28,0.282,3,16,89,5.1,2346,91.8,92.26,0,16,0,0.5,6.54,128,150,123,153,291,322,306,"2.033","-2.033","73.4","7.4",16,16,3,0,0,0,0,0,0,0,1.94062,0.78312,0.46,0.17875,"93.8",128,31.25,0,0,5.9,0.04,0.11,2.52,0.188,0,"-12.70625",0.282,0.366,"12.70625",-0.094,-0.09399999999999997,-0.178,-0.113,0,"37.4",9.45657698524699,7.000657729640453,29.227512754475615,0.6875,38.878168860412984,29.882502422761334
16,656555,"Hoskins, Rhys",1142,1.4,0.2,0,0.188,0.2,0.167,0.268,0.291,3,15,86.6,31.3,2345,90.7,91.07,0,16,0,0.5,6.52,112,152,123,145,298,326,292,"1.955","-1.955","69.3","7.8",16,16,3,0,0,0,0,0,0,0,2.05813,0.73875,0.42188,-0.15437,"91.5",179,31.25,0,0,5.71,-0.63,-0.06,2.59,0.188,0,"-12.21875",0.273,0.363,"12.21875",-0.091,-0.08500000000000002,-0.163,-0.101,0,"36.8",12.500844186330207,0.40575245917629044,34.51253147968283,0.42857142857142855,37.00009979686837,28.870534921420788
16,621439,"Buxton, Byron",896,1.8,0.267,0.067,0.25,0.333,0.246,0.232,0.212,4,15,89.5,28.2,2182,90.2,90.02,0,16,0,-0.20000000000000284,6.36,114,154,121,146,296,327,285,"-0.192","0.192","76.1","7.9",16,16,3,1,0,0,0,0,0,0,2.1125,0.7375,0.15875,0.0575,"93.5",166,43.75,6.25,6.25,5.89,-1.03,0.1,2.48,0.25,1,"1.2",0.199,0.373,"-1.2",0.055,0.05099999999999999,-0.04,0.014,0,"36.0",11.712908911932951,-4.536225385355441,34.04982346351104,0.875,38.06984178284624,28.617256208295142
16,593428,"Bogaerts, Xander",1078,1.5,0.313,0.063,0.313,0.375,0.301,0.299,0.308,5,16,87.2,16.7,2265,90.9,90.82,0,16,0,-0.10000000000000853,6.47,113,152,129,149,300,321,287,"0.227","-0.227","72.4","7.0",16,16,4,1,0,0,0,0,0,0,2.23438,0.55937,0.74375,-0.42375,"92.8",175,18.75,0,0,5.21,-0.02,0.04,2.54,0.313,0,"-1.41875",0.308,0.388,"1.41875",0.005,0.0050000000000000044,-0.013,0.002,0,"24.3",2.17311167583002,1.7895334904375026,31.000164582545963,0.3125,38.835098222801435,28.740172995158282
16,630105,"Cronenworth, Jake",773,2.1,0.333,0,0.333,0.333,0.296,0.276,0.279,5,15,83.7,11.9,2284,92.2,92.34,0,16,0,0.09999999999999432,6.49,117,148,114,151,276,317,307,"-0.075","0.075","66.2","6.3",16,16,5,0,0,0,0,0,0,0,1.83063,0.88063,0.715,0.20875,"90.7",155,18.75,0,0,5.22,-0.03,0.19,2.37,0.333,0,"0.46875",0.279,0.356,"-0.46875",0.054,0.05399999999999999,-0.023,0.02,0,"26.8",-0.7477712625325088,4.093141931763485,33.402893856860345,0.1875,34.195338304044625,27.567665379884787
16,669701,"Smith, Josh",971,1.6,0.375,0.125,0.375,0.5,0.381,0.274,0.29,6,16,88.6,13.7,2190,91.2,91.66,0,16,0,0.5,6.64,119,145,113,150,290,321,296,"-1.472","1.472","70.9","6.8",16,16,4,2,0,0,0,0,0,0,1.96938,0.78937,0.71125,-0.65,"93.2",161,37.5,0,0,5.85,-1.1,-0.2,2.59,0.375,0,"9.2",0.29,0.342,"-9.2",0.085,0.08500000000000002,0.158,0.107,0,"39.3",9.134952066268431,-3.322239698327326,31.562380567613825,0.4666666666666667,36.60006435105894,32.73390882175034
16,681082,"Stott, Bryson",1214,1.3,0.125,0,0.125,0.125,0.111,0.224,0.22,2,16,88.3,24.7,2110,90.2,90.53,0,16,0,0.29999999999999716,6.55,113,146,114,150,284,320,298,"2.304","-2.304","69.8","7.2",16,16,2,0,0,0,0,0,0,0,2.1475,0.67875,0.56562,-0.35938,"92.5",172,31.25,0,0,5.88,-0.53,-0.05,2.41,0.125,0,"-14.4",0.22,0.301,"14.4",-0.095,-0.095,-0.176,-0.113,0,"42.9",8.280144763246916,3.0403730077634012,32.3120561580502,0.6875,32.45791384065574,27.737791133255758
16,664023,"Happ, Ian",1214,1.3,0.313,0.063,0.313,0.375,0.301,0.386,0.355,5,16,81.3,11.9,2156,88.4,88.83,0,16,0,0.3999999999999915,6.57,119,151,124,150,296,325,297,"-0.004","0.004","72.1","6.9",16,16,4,1,0,0,0,0,0,0,2.5025,0.46938,0.54437,-0.54437,"91.7",142,18.75,12.5,12.5,5.75,-0.49,-0.15,2.32,0.313,2,"0.025",0.355,0.543,"-0.025",-0.042,-0.04199999999999998,-0.168,-0.085,0,"38.4",9.560939732364774,-1.73188914680071,31.930659035895246,0.5625,35.240077518079296,34.12444889758152
16,663968,"Mangum, Jake",462,3.5,0.2,0,0.2,0.2,0.178,0.189,0.203,3,15,80.4,10.8,2252,88.4,88.71,0,16,0,0.29999999999999716,6.28,101,135,93,139,289,314,280,"0.828","-0.828","66.6","6.7",16,16,3,0,0,0,0,0,0,0,2.42562,0.505,0.21813,-0.21813,"92.4",106,37.5,0,0,5.8,0.21,0,2.09,0.2,0,"-5.175",0.203,0.231,"5.175",-0.003,-0.0030000000000000027,-0.031,-0.011,0,"34.2",-1.5308030236222248,0.5507453418464348,34.324418715323134,0.2,36.071477466550164,27.827627088470344
16,669242,"Edman, Tommy",736,2.2,0.188,0,0.188,0.188,0.167,0.268,0.269,3,16,90,0.6,2192,85.7,86.2,0,16,0,0.5,6.51,116,148,103,150,296,322,298,"1.307","-1.307","69.9","6.9",16,16,3,0,0,0,0,0,0,0,2.81937,0.30812,0.15,-0.15,"94.4",128,43.75,0,0,5.7,-0.14,0.03,2.31,0.188,0,"-8.16875",0.269,0.354,"8.16875",-0.081,-0.08100000000000002,-0.166,-0.101,0,"38.5",8.762647902133555,3.5228472831344124,25.329834419837628,0.5625,40.25434841029866,28.58321747918069
16,686797,"Lee, Brooks",831,1.9,0.438,0.063,0.438,0.5,0.413,0.405,0.426,7,16,87.8,2.8,2254,86.2,85.94,0,16,0,-0.29999999999999716,6.29,114,150,122,148,293,323,284,"-1.343","1.343","68.2","7.2",16,16,6,1,0,0,0,0,0,0,2.835,0.3325,0.0475,-0.0475,"94.8",130,43.75,0,0,5.89,0.22,-0.01,2.39,0.438,0,"8.39375",0.426,0.501,"-8.39375",0.012,0.01200000000000001,-0.001,0.008,0,"35.7",7.345403221750675,-5.483981186966941,28.599930843691727,0.6666666666666666,38.15265207195579,31.132169522425116
16,676572,"Wagaman, Eric",1000,1.6,0.333,0.067,0.313,0.4,0.301,0.309,0.33,5,15,84.9,-3.5,2347,88.1,87.68,0,16,0,-0.3999999999999915,6.11,104,151,125,147,303,321,288,"-0.036","0.036","72.1","7.0",16,16,4,1,0,0,0,0,0,0,2.815,0.1875,-0.01563,-0.03813,"91.8",110,25,0,0,5.89,-0.86,-0.18,2.45,0.313,0,"0.225",0.313,0.417,"-0.225",0.003,0,-0.017,-0.008,0,"38.6",6.3666012950781745,-0.8930779165115683,28.772962134538595,0.5,34.117698012487324,33.14356115350482
15,672275,"Bailey, Patrick",681,2.2,0.267,0.133,0.267,0.4,0.287,0.351,0.286,4,15,94,11.7,2360,88.9,88.73,0,15,0,-0.20000000000000284,6.36,121,150,113,152,293,317,295,"0.473","-0.473","72.8","7.3",15,15,2,2,0,0,0,0,0,0,2.65133,0.32,0.236,-0.236,"96.5",143,53.333333333333336,6.666666666666667,6.666666666666667,6.09,-0.56,-0.07,2.39,0.267,1,"-3.153333333",0.286,0.541,"3.153333333",-0.019,-0.01899999999999996,-0.141,-0.064,0,"46.8",8.183323877495624,0.4299817932348642,33.31645171275734,0.6666666666666666,37.46381735868085,27.807534282936096
15,673548,"Suzuki, Seiya",1255,1.2,0.214,0,0.2,0.214,0.178,0.428,0.346,3,14,88,29.9,2274,91.6,92.23,0,15,0,0.6000000000000085,6.63,105,150,125,147,303,325,296,"1.029","-1.029","74.3","6.9",15,15,3,0,0,0,0,0,0,0,1.83067,0.89867,0.476,0.288,"94.2",234,40,20,20,5.69,-0.88,-0.04,2.68,0.2,3,"-6.86",0.325,0.737,"6.86",-0.132,-0.125,-0.523,-0.25,0,"39.2",6.516062100879267,-0.29406067780127065,29.302423302766456,0.5333333333333333,35.257794437948355,34.239601989092385
15,683002,"Henderson, Gunnar",1060,1.4,0.467,0,0.467,0.467,0.415,0.379,0.373,7,15,87.7,17.2,2244,92,92.05,0,15,0,0.09999999999999432,6.49,115,145,125,148,292,321,303,"-1.109","1.109","75.0","7.2",15,15,7,0,0,0,0,0,0,0,1.99867,0.73533,0.432,-0.38533,"94.8",167,46.666666666666664,6.666666666666667,6.666666666666667,5.71,-1.11,0.04,2.54,0.467,1,"7.393333333",0.373,0.506,"-7.393333333",0.094,0.09400000000000003,-0.039,0.036,0,"35.3",7.37265834077438,3.185764064204065,28.836769414723694,0.4666666666666667,34.267958481824095,31.40753119409453
15,606192,"Hernández, Teoscar",935,1.6,0.133,0.067,0.133,0.2,0.144,0.263,0.257,2,15,83.3,3.1,2247,87.9,87.93,0,15,0,0,6.25,110,150,124,144,300,324,294,"1.752","-1.752","74.8","7.7",15,15,1,1,0,0,0,0,0,0,2.76467,0.214,0.20333,-0.16333,"92.0",159,20,0,0,5.61,-0.18,0.13,2.47,0.133,0,"-11.68",0.257,0.358,"11.68",-0.124,-0.124,-0.158,-0.119,0,"36.8",10.645413089611887,0.0488164626811175,31.858336327940272,0.5333333333333333,39.23799492650837,31.746743274071246
15,668227,"Arozarena, Randy",1274,1.2,0.357,0,0.333,0.357,0.296,0.393,0.309,5,14,91.7,12.6,2342,91.2,91.19,0,15,0,0,6.35,107,148,119,145,301,325,293,"0.217","-0.217","72.1","7.2",15,15,5,0,0,0,0,0,0,0,1.692,1.104,0.56667,0.28267,"95.3",160,60,6.666666666666667,6.666666666666667,6.08,-1.02,0.02,2.53,0.333,1,"-1.446666667",0.34,0.404,"1.446666667",0.048,-0.007000000000000006,-0.047,-0.097,0,"44.4",10.801837154091109,3.3009104579329516,22.961516078958166,0.7333333333333333,33.63286281169429,32.00730367317504
15,642133,"Tellez, Rowdy",708,2.1,0.214,0,0.2,0.214,0.178,0.458,0.382,3,14,95.1,14.7,1956,87.2,87.48,0,15,0,0.29999999999999716,6.37,117,147,128,151,304,330,305,"2.285","-2.285","75.4","7.8",15,15,3,0,0,0,0,0,0,0,2.612,0.44067,0.88867,-0.88867,"98.7",186,73.33333333333333,13.333333333333334,13.333333333333334,5.98,-2.08,-0.36,2.36,0.2,2,"-15.233333333",0.393,0.583,"15.233333333",-0.168,-0.193,-0.369,-0.28,0,"39.4",5.371001810035118,-2.1434124334069478,29.790746180135685,0.4666666666666667,36.96117621546364,33.966281227620705
15,668715,"Steer, Spencer",1041,1.4,0.4,0.067,0.4,0.467,0.381,0.323,0.33,6,15,82.7,22,2397,89.1,89.27,0,15,0,0.20000000000000284,6.39,111,149,115,146,302,323,294,"-0.413","0.413","67.1","7.1",15,15,5,1,0,0,0,0,0,0,2.22867,0.67333,0.04733,-0.226,"92.7",186,26.666666666666668,0,0,5.85,-1,0.09,2.3,0.4,0,"2.753333333",0.33,0.418,"-2.753333333",0.07,0.07,0.049,0.058,0,"41.6",5.399127979210856,-6.935994386134311,29.811161034499122,0.6666666666666666,34.800697450381335,32.939018042588756
15,669257,"Smith, Will",1002,1.5,0.133,0.067,0.133,0.2,0.144,0.202,0.208,2,15,88.1,15.8,2198,89.6,90.52,0,15,0,0.9000000000000057,6.77,110,150,125,147,301,320,288,"2.121","-2.121","71.4","7.3",15,15,1,1,0,0,0,0,0,0,2.402,0.45733,0.342,-0.04467,"91.6",193,20,0,0,5.46,-0.1,0.12,2.52,0.133,0,"-14.14",0.208,0.264,"14.14",-0.075,-0.07499999999999998,-0.064,-0.058,0,"31.7",14.246741005696364,-1.2380954090891223,32.56829385382318,0.8571428571428571,39.150197678393184,34.04103020858547
15,642731,"Estrada, Thairo",230,6.5,0.5,0.214,0.467,0.714,0.491,0.369,0.35,7,14,90.8,10.5,2342,92.4,92.23,0,15,0,-0.20000000000000284,6.17,105,148,117,144,306,322,293,"-2.157","2.157","72.5","7.0",15,15,4,3,0,0,0,0,0,0,2.14867,0.53667,0.59533,0.59533,"94.9",199,46.666666666666664,6.666666666666667,6.666666666666667,6.02,-1.31,-0.15,2.48,0.467,1,"14.38",0.337,0.534,"-14.38",0.15,0.13,0.18,0.122,0,"41.0",6.952317471765006,1.0200230628231193,30.723708879634575,0.6666666666666666,34.18109526032906,30.449449451244128
15,682985,"Greene, Riley",1227,1.2,0.533,0.133,0.533,0.667,0.525,0.439,0.387,8,15,90.6,17.4,2188,90.3,90.46,0,15,0,0.20000000000000284,6.44,120,147,127,150,293,324,303,"-1.988","1.988","72.6","7.0",15,15,6,2,0,0,0,0,0,0,2.52133,0.298,0.548,-0.036,"95.4",202,40,20,20,5.7,0.05,0.03,2.2,0.533,3,"13.253333333",0.387,0.647,"-13.253333333",0.146,0.14600000000000002,0.02,0.086,0,"35.8",7.175303870409295,5.615372534496112,46.65980079986716,0.7692307692307693,31.53080114856293,30.70885595865364
15,649966,"Urías, Luis",822,1.8,0.267,0.067,0.267,0.333,0.262,0.248,0.261,4,15,86.9,13,2284,91.2,91.07,0,15,0,-0.10000000000000853,6.41,112,153,120,147,298,320,290,"-0.65","0.65","68.3","7.3",15,15,3,1,0,0,0,0,0,0,2.15133,0.638,0.65267,0.70867,"91.3",121,13.333333333333334,0,0,5.61,-1.96,0.06,2.41,0.267,0,"4.333333333",0.261,0.307,"-4.333333333",0.006,0.006000000000000005,0.026,0.014,0,"31.6",10.333583008398024,1.3340230142093863,27.61821057358462,0.8666666666666667,35.0524571368553,27.901077025765147
15,666018,"Aranda, Jonathan",1097,1.4,0.4,0.067,0.4,0.467,0.381,0.397,0.403,6,15,90.7,15.3,2194,90.2,90.72,0,15,0,0.5,6.49,107,145,119,150,296,321,293,"-1.141","1.141","70.9","7.3",15,15,5,1,0,0,0,0,0,0,2.204,0.602,0.672,-0.232,"93.2",160,40,0,0,5.61,-0.87,-0.1,2.3,0.4,0,"7.606666667",0.403,0.515,"-7.606666667",-0.003,-0.0030000000000000027,-0.048,-0.016,0,"31.6",8.961483720496389,5.542447495125336,35.39951238079415,0.9333333333333333,38.47079285917851,27.462946082504615
15,680977,"Donovan, Brendan",1080,1.4,0.267,0.067,0.267,0.333,0.262,0.314,0.322,4,15,91.6,5.3,2258,89.7,89.6,0,15,0,-0.10000000000000853,6.34,114,148,121,153,286,319,301,"0.647","-0.647","69.0","6.8",15,15,3,1,0,0,0,0,0,0,2.47333,0.41933,0.40133,-0.02133,"92.7",116,26.666666666666668,0,0,5.65,0.06,0.09,2.12,0.267,0,"-4.313333333",0.322,0.407,"4.313333333",-0.055,-0.05499999999999999,-0.074,-0.052,0,"36.6",5.762177934442835,2.2867780712328725,33.35743917853569,0.6666666666666666,36.203689622507454,23.507311762467104
15,690987,"Hassell III, Robert",280,5.4,0.333,0.067,0.333,0.4,0.322,0.299,0.294,5,15,87.5,0.1,2362,88.2,88.77,0,15,0,0.5999999999999943,6.53,116,145,100,150,283,318,304,"0.046","-0.046","68.6","6.5",15,15,4,1,0,0,0,0,0,0,2.51867,0.44133,0.104,0.12933,"93.9",87,46.666666666666664,6.666666666666667,6.666666666666667,5.97,-0.09,-0.01,2.34,0.333,1,"-0.306666667",0.294,0.404,"0.306666667",0.039,0.039000000000000035,-0.004,0.023,0,"42.1",5.628716808662767,10.628674273351866,37.480475772026985,0.35714285714285715,33.93360191586825,33.826743848839136
15,663457,"Nootbaar, Lars",1264,1.2,0.333,0,0.333,0.333,0.296,0.244,0.244,5,15,88.8,19.6,2321,91.8,91.55,0,15,0,-0.20000000000000284,6.23,121,148,125,153,288,323,300,"0.233","-0.233","74.7","6.6",15,15,5,0,0,0,0,0,0,0,2.05667,0.68133,0.398,0.14733,"94.2",160,40,0,0,5.86,0.11,0,2.6,0.333,0,"-1.553333333",0.244,0.326,"1.553333333",0.089,0.08900000000000002,0.007,0.052,0,"42.7",6.702697816532993,0.6432056473803414,27.961265068771116,0.6153846153846154,35.39189618729572,32.92283607825028
15,671739,"Harris II, Michael",989,1.5,0.267,0,0.267,0.267,0.237,0.347,0.35,4,15,92.3,3.1,2124,88.1,88.71,0,15,0,0.6000000000000085,6.58,125,149,113,152,297,322,303,"0.121","-0.121","69.2","7.5",15,15,4,0,0,0,0,0,0,0,2.612,0.356,0.42733,-0.362,"98.4",120,60,0,0,5.31,-1.56,-0.14,2.21,0.267,0,"-0.806666667",0.35,0.451,"0.806666667",-0.083,-0.08299999999999996,-0.184,-0.11,0,"25.5",1.6170210693422593,-10.937773501349858,36.178056463886286,0.5714285714285714,39.26075300164787,29.066815696855272
15,808982,"Lee, Jung Hoo",1128,1.3,0.286,0.143,0.267,0.429,0.287,0.236,0.268,4,14,86.7,23.9,2417,91.6,91.99,0,15,0,0.4000000000000057,6.6,117,144,110,149,287,314,300,"0.714","-0.714","67.5","7.4",15,15,2,2,0,0,0,0,0,0,1.928,0.83667,0.168,-0.168,"91.2",190,20,0,0,6.2,-1.6,-0.12,2.56,0.267,0,"-4.76",0.252,0.309,"4.76",0.018,0.015000000000000013,0.12,0.051,0,"48.6",1.5311118719263046,-5.113635912882213,39.85968539835244,0.2857142857142857,29.327134228428083,30.01335694240624
15,683146,"Baty, Brett",706,2.1,0.214,0,0.2,0.214,0.178,0.286,0.265,3,14,83.2,4.3,2387,89.4,89.05,0,15,0,-0.4000000000000057,5.94,115,148,124,151,296,324,305,"1.166","-1.166","73.9","7.3",15,15,3,0,0,0,0,0,0,0,2.474,0.40133,0.08533,-0.132,"91.3",142,26.666666666666668,6.666666666666667,6.666666666666667,5.67,-1.52,0.07,2.5,0.2,1,"-7.773333333",0.263,0.407,"7.773333333",-0.051,-0.063,-0.193,-0.108,0,"34.6",7.803379630166859,3.3184704020453566,35.869439998689984,0.42857142857142855,37.7299161697283,24.57625671144345
15,663647,"Hayes, Ke'Bryan",1018,1.5,0.2,0,0.2,0.2,0.178,0.293,0.296,3,15,89.4,12.7,2278,91.7,91.37,0,15,0,-0.29999999999999716,6.23,115,150,124,147,318,322,289,"1.589","-1.589","71.4","6.6",15,15,3,0,0,0,0,0,0,0,2.09733,0.64533,0.76333,-0.25,"92.2",146,20,0,0,5.9,-0.56,-0.05,2.45,0.2,0,"-10.593333333",0.296,0.374,"10.593333333",-0.096,-0.09599999999999997,-0.174,-0.115,0,"40.3",3.332441033313942,4.943204348045134,27.27271919168111,0.4,32.55837255311785,31.86251485846719
15,543807,"Springer, George",1034,1.5,0.133,0.067,0.133,0.2,0.144,0.281,0.263,2,15,85.9,28.1,2149,90.8,91.15,0,15,0,0.4000000000000057,6.61,107,152,122,148,303,325,285,"2.09","-2.09","75.7","7.4",15,15,1,1,0,0,0,0,0,0,1.94,0.84933,0.60867,0.05533,"92.7",203,33.33333333333333,6.666666666666667,6.666666666666667,5.55,-0.32,-0.06,2.6,0.133,1,"-13.933333333",0.263,0.397,"13.933333333",-0.13,-0.13,-0.197,-0.137,0,"34.6",11.699301808642662,3.502411421195057,35.80051324880898,0.5333333333333333,34.97929580409608,21.70256413887701
15,650490,"Díaz, Yandy",1073,1.4,0.267,0,0.267,0.267,0.237,0.262,0.282,4,15,91.3,2.3,2331,89.1,89.38,0,15,0,0.30000000000001137,6.44,111,151,125,150,305,325,282,"0.977","-0.977","73.4","7.8",15,15,4,0,0,0,0,0,0,0,2.532,0.36867,0.32333,0.02467,"95.3",96,46.666666666666664,0,0,5.69,0.02,0.2,2.18,0.267,0,"-6.513333333",0.282,0.324,"6.513333333",-0.015,-0.014999999999999958,-0.057,-0.025,0,"35.5",6.064770963384182,2.0907504644188837,24.55318368573363,0.6666666666666666,38.75395949289947,34.16732243664134
15,545361,"Trout, Mike",810,1.9,0.333,0,0.333,0.333,0.296,0.484,0.42,5,15,95.8,8.5,2163,92.2,92.13,0,15,0,-0.10000000000000853,6.29,108,150,120,146,288,324,297,"0.211","-0.211","74.0","7.1",15,15,5,0,0,0,0,0,0,0,2.06733,0.68929,0.594,0.66467,"97.9",170,66.66666666666666,13.333333333333334,13.333333333333334,5.68,-1.45,-0.08,2.42,0.333,2,"-1.406666667",0.42,0.722,"1.406666667",-0.087,-0.08699999999999997,-0.389,-0.188,0,"38.4",3.1405321739962724,3.709870317836838,36.3458094057039,0.4666666666666667,33.50127298685604,22.30022832380198
15,602104,"Urías, Ramón",730,2.1,0.357,0,0.333,0.357,0.296,0.4,0.425,5,14,93.6,15.2,2202,91.8,91.97,0,15,0,0.20000000000000284,6.58,105,149,120,145,297,320,287,"0.122","-0.122","68.7","7.5",15,15,5,0,0,0,0,0,0,0,2.16733,0.61467,0.818,0.61933,"95.9",185,53.333333333333336,0,0,5.74,-1.19,-0.05,2.45,0.333,0,"-0.813333333",0.404,0.546,"0.813333333",-0.068,-0.07100000000000001,-0.189,-0.104,0,"34.1",12.530080296201348,5.117553772408968,27.69899913367945,0.75,35.776983611021194,28.82083968305651
15,650859,"Rengifo, Luis",834,1.8,0.2,0,0.2,0.2,0.178,0.35,0.361,3,15,87.3,-0.5,2409,89.6,89.47,0,15,0,-0.09999999999999432,6.28,117,147,107,152,282,320,306,"1.702","-1.702","67.6","6.7",15,15,3,0,0,0,0,0,0,0,2.59133,0.29467,0.008,-0.008,"93.7",81,46.666666666666664,6.666666666666667,6.666666666666667,5.71,-1.8,0.15,2.49,0.2,1,"-11.346666667",0.361,0.449,"11.346666667",-0.161,-0.16099999999999998,-0.249,-0.172,0,"40.1",3.815176057099001,9.438271418041724,31.258151465176372,0.25,32.65912963074623,24.541930702695822
15,542303,"Ozuna, Marcell",1271,1.2,0.133,0.067,0.133,0.2,0.144,0.429,0.31,2,15,89.8,13.2,2231,90.1,90.9,0,15,0,0.8000000000000114,6.75,105,148,123,143,311,325,296,"1.376","-1.376","72.4","7.0",15,15,1,1,0,0,0,0,0,0,2.29133,0.54467,0.26867,0.05133,"95.4",178,53.333333333333336,20,20,5.84,-1.52,0.09,2.48,0.133,3,"-9.173333333",0.31,0.724,"9.173333333",-0.177,-0.177,-0.524,-0.285,0,"36.4",11.698647994013788,1.3302215246820968,34.45842956724505,0.6428571428571429,35.84749857836221,32.05419148926265
15,691718,"Crow-Armstrong, Pete",1074,1.4,0.4,0.067,0.4,0.467,0.381,0.46,0.426,6,15,94.1,19.8,2317,88,88.27,0,15,0,0.29999999999999716,6.41,108,147,108,152,292,326,302,"-1.708","1.708","74.2","7.3",15,15,5,1,0,0,0,0,0,0,2.45467,0.56067,0.368,0.11333,"95.8",210,60,13.333333333333334,13.333333333333334,5.76,-0.75,-0.21,2.18,0.4,2,"11.386666667",0.426,0.651,"-11.386666667",-0.026,-0.025999999999999968,-0.184,-0.079,0,"39.8",15.391413627306404,-1.1707608496573716,34.572357122360955,0.8,36.57176734795365,36.061361293045174
